avis,Frekvens,postnummer, antall 
15,24,9609, 4 
15,24,9610, 51 
15,24,9612, 2 
15,24,9620, 35 
15,24,9650, 3 
15,24,9690, 24 
15,24,9700, 58 
15,24,9709, 1 
15,24,9710, 16 
15,24,9713, 9 
15,24,9715, 6 
15,24,9716, 10 
15,24,9730, 19 
15,24,9731, 7 
15,24,9732, 2 
15,24,9736, 1 
15,24,9740, 5 
15,24,9742, 1 
15,24,9750, 18 
15,24,9760, 3 
15,24,9762, 1 
15,24,9765, 1 
15,24,9768, 1 
15,24,9840, 1 
15,24,9845, 3 
15,24,9900, 1 
82,0,5384, 1 
82,0,8624, 1 
31,24,1389, 1 
31,24,1475, 1 
31,24,2016, 1 
31,24,2150, 1 
31,24,2680, 1 
31,24,2822, 1 
31,24,3303, 1 
31,24,3420, 1 
31,24,3630, 1 
31,24,6490, 1 
31,24,7170, 1 
31,24,7335, 1 
31,24,7633, 1 
31,24,7760, 1 
31,24,7805, 1 
31,24,7856, 1 
31,24,7890, 3 
31,24,8110, 1 
31,24,8114, 1 
31,24,8255, 1 
31,24,8360, 1 
31,24,8610, 1 
31,24,8616, 1 
31,24,8618, 1 
31,24,8622, 2 
31,24,8624, 3 
31,24,8626, 2 
31,24,8643, 3 
31,24,8646, 11 
31,24,8647, 3 
31,24,8656, 173 
31,24,8657, 165 
31,24,8658, 75 
31,24,8659, 47 
31,24,8660, 96 
31,24,8661, 111 
31,24,8663, 121 
31,24,8664, 109 
31,24,8665, 79 
31,24,8666, 9 
31,24,8672, 26 
31,24,8680, 1 
31,24,8682, 42 
31,24,8683, 54 
31,24,8684, 25 
31,24,8685, 41 
31,24,8690, 1 
31,24,8692, 50 
31,24,8693, 29 
31,24,8694, 10 
31,24,8695, 26 
31,24,8696, 39 
31,24,8700, 2 
31,24,8766, 1 
31,24,8800, 31 
31,24,8802, 13 
31,24,8803, 10 
31,24,8804, 9 
31,24,8820, 8 
31,24,8830, 1 
31,24,8842, 4 
31,24,8850, 9 
31,24,8860, 4 
31,24,8870, 3 
31,24,8890, 75 
31,24,8892, 8 
31,24,8897, 5 
31,24,8900, 1 
31,24,8904, 5 
31,24,8906, 2 
31,24,8907, 3 
31,24,8908, 2 
31,24,8909, 2 
31,24,8920, 10 
31,24,8960, 14 
31,24,8983, 1 
31,24,8984, 2 
31,24,8986, 4 
31,24,9300, 1 
31,24,9415, 1 
31,24,9522, 1 
31,24,9750, 1 
69,123456,2330, 1 
69,123456,2730, 1 
69,123456,3125, 1 
69,123456,3145, 1 
69,123456,3158, 1 
69,123456,3170, 1 
69,123456,3174, 1 
69,123456,3184, 1 
69,123456,3267, 2 
69,123456,3268, 1 
69,123456,3269, 2 
69,123456,3275, 3 
69,123456,3277, 2 
69,123456,3280, 2 
69,123456,3282, 3 
69,123456,3294, 2 
69,123456,3295, 3 
69,123456,3296, 2 
69,123456,3370, 1 
69,123456,3610, 1 
69,123456,3614, 1 
69,123456,3648, 1 
69,123456,3650, 4 
69,123456,3652, 3 
69,123456,3656, 6 
69,123456,3658, 2 
69,123456,3660, 13 
69,123456,3675, 11 
69,123456,3676, 13 
69,123456,3677, 6 
69,123456,3680, 5 
69,123456,3683, 13 
69,123456,3684, 5 
69,123456,3690, 4 
69,123456,3691, 6 
69,123456,3692, 15 
69,123456,3697, 5 
69,123456,3711, 100 
69,123456,3719, 49 
69,123456,3720, 60 
69,123456,3721, 109 
69,123456,3728, 58 
69,123456,3729, 34 
69,123456,3731, 66 
69,123456,3735, 73 
69,123456,3739, 35 
69,123456,3742, 29 
69,123456,3748, 97 
69,123456,3750, 85 
69,123456,3753, 13 
69,123456,3760, 21 
69,123456,3766, 32 
69,123456,3770, 66 
69,123456,3772, 36 
69,123456,3780, 3 
69,123456,3781, 3 
69,123456,3783, 1 
69,123456,3788, 8 
69,123456,3790, 24 
69,123456,3802, 48 
69,123456,3803, 31 
69,123456,3804, 20 
69,123456,3805, 1 
69,123456,3810, 60 
69,123456,3811, 9 
69,123456,3812, 15 
69,123456,3820, 12 
69,123456,3825, 114 
69,123456,3830, 186 
69,123456,3840, 63 
69,123456,3841, 10 
69,123456,3844, 5 
69,123456,3848, 6 
69,123456,3849, 2 
69,123456,3850, 49 
69,123456,3853, 13 
69,123456,3854, 8 
69,123456,3855, 18 
69,123456,3864, 18 
69,123456,3870, 30 
69,123456,3880, 34 
69,123456,3882, 3 
69,123456,3890, 51 
69,123456,3891, 21 
69,123456,3893, 3 
69,123456,3895, 10 
69,123456,3914, 20 
69,123456,3936, 43 
69,123456,3940, 59 
69,123456,3946, 46 
69,123456,3947, 21 
69,123456,3948, 11 
69,123456,3949, 12 
69,123456,3950, 89 
69,123456,3961, 42 
69,123456,3962, 17 
69,123456,3965, 33 
69,123456,3967, 46 
69,123456,4755, 1 
69,123456,4980, 1 
69,123456,5713, 1 
4,24,1350, 2 
4,24,1827, 1 
4,24,1900, 1 
4,24,2000, 1 
4,24,2020, 1 
4,24,2422, 1 
4,24,2742, 2 
4,24,2760, 1 
4,24,3145, 1 
4,24,3180, 1 
4,24,3268, 1 
4,24,3302, 1 
4,24,3405, 1 
4,24,3750, 1 
4,24,3760, 1 
4,24,3766, 2 
4,24,3772, 1 
4,24,3790, 1 
4,24,3854, 1 
4,24,4130, 1 
4,24,4639, 1 
4,24,4640, 1 
4,24,4720, 2 
4,24,4737, 1 
4,24,4760, 1 
4,24,4790, 1 
4,24,4812, 1 
4,24,4817, 2 
4,24,4818, 1 
4,24,4848, 1 
4,24,4865, 1 
4,24,4900, 1 
4,24,4904, 2 
4,24,4905, 1 
4,24,4950, 649 
4,24,4956, 57 
4,24,4957, 26 
4,24,4980, 102 
4,24,4985, 4 
4,24,4990, 88 
4,24,4993, 143 
4,24,5470, 1 
4,24,5640, 1 
4,24,7340, 1 
4,24,8766, 1 
4,24,9143, 1 
72,24,1480, 1 
72,24,1940, 1 
72,24,2030, 1 
72,24,2040, 1 
72,24,2386, 1 
72,24,2387, 1 
72,24,2680, 1 
72,24,2819, 1 
72,24,2860, 1 
72,24,3269, 1 
72,24,3430, 1 
72,24,3475, 1 
72,24,3520, 1 
72,24,3580, 1 
72,24,3610, 1 
72,24,3766, 1 
72,24,3770, 1 
72,24,3855, 2 
72,24,3870, 2 
72,24,3961, 1 
72,24,4250, 1 
72,24,4270, 1 
72,24,4540, 1 
72,24,4610, 1 
72,24,4618, 1 
72,24,4623, 1 
72,24,4628, 1 
72,24,4636, 2 
72,24,4639, 2 
72,24,4640, 1 
72,24,4645, 1 
72,24,4706, 1 
72,24,4735, 1 
72,24,4748, 1 
72,24,4760, 2 
72,24,4810, 18 
72,24,4817, 1 
72,24,4818, 3 
72,24,4820, 8 
72,24,4821, 1 
72,24,4827, 1 
72,24,4832, 1 
72,24,4834, 2 
72,24,4849, 15 
72,24,4863, 2 
72,24,4865, 112 
72,24,4868, 23 
72,24,4869, 18 
72,24,4885, 1 
72,24,4900, 278 
72,24,4903, 26 
72,24,4904, 95 
72,24,4905, 98 
72,24,4910, 10 
72,24,4915, 18 
72,24,4934, 51 
72,24,4950, 20 
72,24,4956, 4 
72,24,4957, 6 
72,24,4980, 4 
72,24,4985, 226 
72,24,4990, 3 
72,24,4993, 13 
72,24,6793, 1 
72,24,6908, 1 
72,24,7802, 1 
72,24,8370, 1 
72,24,9440, 1 
72,24,9901, 1 
50,246,2100, 1 
50,246,3090, 1 
50,246,3133, 1 
50,246,3145, 1 
50,246,3290, 1 
50,246,3295, 2 
50,246,3370, 1 
50,246,3711, 7 
50,246,3719, 2 
50,246,3721, 1 
50,246,3728, 3 
50,246,3735, 2 
50,246,3739, 1 
50,246,3781, 1 
50,246,3803, 1 
50,246,3850, 1 
50,246,3870, 1 
50,246,3880, 1 
50,246,3914, 6 
50,246,3936, 11 
50,246,3940, 24 
50,246,3946, 19 
50,246,3947, 18 
50,246,3948, 9 
50,246,3949, 15 
50,246,3950, 92 
50,246,3961, 24 
50,246,3962, 9 
50,246,3965, 6 
50,246,3967, 22 
50,246,4628, 1 
50,246,6884, 1 
50,246,8590, 1 
55,4,1920, 1 
55,4,1930, 1 
55,4,2900, 1 
55,4,3133, 1 
55,4,3145, 1 
55,4,3176, 1 
55,4,3179, 1 
55,4,3322, 1 
55,4,3612, 1 
55,4,3620, 1 
55,4,3650, 134 
55,4,3652, 21 
55,4,3656, 76 
55,4,3658, 65 
55,4,3660, 304 
55,4,3676, 2 
55,4,3683, 1 
55,4,3691, 2 
55,4,3692, 1 
55,4,3721, 1 
55,4,3790, 1 
55,4,3804, 1 
55,4,3864, 4 
55,4,3936, 1 
55,4,3947, 1 
55,4,4745, 1 
55,4,6423, 1 
55,4,6906, 1 
55,4,7200, 1 
70,245,1765, 1 
70,245,1930, 1 
70,245,2940, 1 
70,245,3073, 1 
70,245,3158, 1 
70,245,3370, 1 
70,245,3404, 1 
70,245,3570, 1 
70,245,3576, 1 
70,245,3610, 2 
70,245,3614, 2 
70,245,3616, 1 
70,245,3652, 1 
70,245,3658, 1 
70,245,3660, 2 
70,245,3675, 73 
70,245,3676, 137 
70,245,3677, 134 
70,245,3680, 30 
70,245,3683, 84 
70,245,3684, 80 
70,245,3690, 47 
70,245,3691, 35 
70,245,3692, 72 
70,245,3697, 36 
70,245,3728, 1 
70,245,3742, 1 
70,245,3788, 1 
70,245,3803, 1 
70,245,3810, 9 
70,245,3812, 14 
70,245,3820, 5 
70,245,3825, 2 
70,245,3830, 1 
70,245,3840, 2 
70,245,3850, 1 
70,245,3864, 1 
70,245,3890, 1 
70,245,3936, 1 
70,245,4244, 1 
70,245,4404, 1 
70,245,4520, 1 
70,245,5570, 1 
70,245,6060, 1 
38,25,1940, 1 
38,25,2040, 1 
38,25,2116, 1 
38,25,2312, 1 
38,25,2330, 1 
38,25,2340, 1 
38,25,2410, 1 
38,25,2686, 1 
38,25,2740, 1 
38,25,3021, 1 
38,25,3073, 1 
38,25,3125, 1 
38,25,3175, 1 
38,25,3186, 1 
38,25,3295, 1 
38,25,3420, 1 
38,25,3440, 1 
38,25,3475, 1 
38,25,3482, 1 
38,25,3550, 1 
38,25,3680, 1 
38,25,3742, 1 
38,25,3750, 16 
38,25,3760, 65 
38,25,3766, 213 
38,25,3770, 540 
38,25,3772, 204 
38,25,3780, 35 
38,25,3781, 8 
38,25,3783, 28 
38,25,3788, 62 
38,25,3790, 171 
38,25,3850, 1 
38,25,3947, 1 
38,25,3950, 1 
38,25,3967, 5 
38,25,4516, 1 
38,25,4550, 1 
38,25,4628, 1 
38,25,4656, 1 
38,25,4658, 1 
38,25,4735, 1 
38,25,4790, 2 
38,25,4810, 1 
38,25,4818, 3 
38,25,4848, 2 
38,25,4865, 1 
38,25,4956, 1 
38,25,4980, 3 
38,25,4990, 1 
38,25,4993, 3 
38,25,5961, 1 
38,25,6264, 1 
12,4,2324, 1 
12,4,2435, 1 
12,4,2890, 1 
12,4,3027, 1 
12,4,3050, 114 
12,4,3055, 68 
12,4,3057, 18 
12,4,3060, 1 
12,4,3090, 1 
12,4,3095, 1 
12,4,3302, 23 
12,4,3303, 13 
12,4,3320, 83 
12,4,3322, 23 
12,4,3330, 18 
12,4,3340, 2 
12,4,3350, 2 
12,4,3425, 1 
12,4,3475, 1 
12,4,3511, 1 
12,4,3515, 1 
12,4,3610, 1 
12,4,3619, 1 
12,4,3630, 1 
12,4,5743, 1 
12,4,6777, 1 
12,4,9357, 1 
43,24,1389, 1 
43,24,1870, 1 
43,24,2034, 1 
43,24,2312, 1 
43,24,2686, 1 
43,24,3027, 1 
43,24,3031, 1 
43,24,3048, 1 
43,24,3050, 1 
43,24,3090, 1 
43,24,3159, 1 
43,24,3179, 1 
43,24,3275, 1 
43,24,3302, 2 
43,24,3303, 1 
43,24,3320, 2 
43,24,3322, 18 
43,24,3330, 1 
43,24,3350, 2 
43,24,3360, 1 
43,24,3370, 1 
43,24,3408, 1 
43,24,3511, 1 
43,24,3533, 1 
43,24,3544, 1 
43,24,3550, 1 
43,24,3580, 1 
43,24,3588, 2 
43,24,3610, 157 
43,24,3612, 221 
43,24,3614, 99 
43,24,3616, 183 
43,24,3618, 63 
43,24,3619, 55 
43,24,3620, 31 
43,24,3622, 20 
43,24,3623, 48 
43,24,3624, 21 
43,24,3626, 20 
43,24,3628, 53 
43,24,3629, 28 
43,24,3630, 65 
43,24,3632, 39 
43,24,3647, 54 
43,24,3648, 16 
43,24,3650, 4 
43,24,3652, 4 
43,24,3660, 4 
43,24,3675, 1 
43,24,3810, 2 
43,24,4706, 1 
43,24,4993, 1 
43,24,5730, 1 
43,24,6292, 1 
43,24,8403, 1 
66,4,1389, 1 
66,4,2040, 1 
66,4,2680, 1 
66,4,2742, 1 
66,4,2850, 1 
66,4,3021, 1 
66,4,3027, 1 
66,4,3036, 1 
66,4,3039, 1 
66,4,3050, 2 
66,4,3060, 473 
66,4,3070, 6 
66,4,3074, 2 
66,4,3075, 62 
66,4,3077, 4 
66,4,3090, 1 
66,4,3178, 1 
66,4,3360, 1 
66,4,3408, 1 
66,4,3490, 2 
66,4,3550, 1 
66,4,3840, 1 
66,4,5211, 1 
66,4,5430, 1 
66,4,8475, 1 
66,4,9020, 1 
66,4,9350, 1 
57,24,1389, 25 
57,24,1461, 1 
57,24,1734, 1 
57,24,1796, 1 
57,24,2020, 1 
57,24,2034, 1 
57,24,2067, 1 
57,24,2450, 1 
57,24,2760, 1 
57,24,3021, 2 
57,24,3027, 2 
57,24,3057, 1 
57,24,3060, 2 
57,24,3077, 2 
57,24,3350, 1 
57,24,3360, 1 
57,24,3404, 1 
57,24,3406, 1 
57,24,3408, 1 
57,24,3414, 1 
57,24,3427, 3 
57,24,3430, 190 
57,24,3440, 246 
57,24,3442, 37 
57,24,3475, 290 
57,24,3480, 77 
57,24,3482, 133 
57,24,3483, 19 
57,24,3484, 40 
57,24,3490, 64 
57,24,3511, 1 
57,24,3533, 1 
57,24,3540, 1 
57,24,4754, 1 
57,24,4993, 1 
57,24,5576, 1 
57,24,6456, 1 
57,24,6531, 1 
57,24,7300, 1 
57,24,8800, 1 
58,4,1793, 1 
58,4,3027, 1 
58,4,3036, 1 
58,4,3039, 2 
58,4,3070, 428 
58,4,3072, 26 
58,4,3073, 32 
58,4,3074, 72 
58,4,3075, 5 
58,4,3077, 108 
58,4,3080, 3 
58,4,3083, 1 
58,4,3089, 3 
58,4,3090, 2 
58,4,3160, 2 
58,4,3170, 1 
58,4,3175, 1 
58,4,3189, 1 
58,4,3404, 1 
58,4,3414, 1 
58,4,3540, 1 
58,4,3628, 1 
58,4,3720, 1 
58,4,6423, 1 
58,4,7985, 1 
40,4,1389, 2 
40,4,1798, 1 
40,4,2022, 1 
40,4,2260, 1 
40,4,2630, 1 
40,4,2870, 1 
40,4,3021, 2 
40,4,3027, 2 
40,4,3031, 1 
40,4,3057, 3 
40,4,3060, 1 
40,4,3070, 1 
40,4,3077, 1 
40,4,3090, 1 
40,4,3402, 57 
40,4,3403, 229 
40,4,3404, 107 
40,4,3405, 85 
40,4,3406, 59 
40,4,3408, 170 
40,4,3410, 88 
40,4,3414, 31 
40,4,3420, 88 
40,4,3425, 60 
40,4,3427, 51 
40,4,3442, 1 
40,4,3511, 2 
40,4,3540, 2 
40,4,3630, 1 
40,4,3650, 1 
40,4,3810, 1 
40,4,4885, 1 
53,245,1894, 1 
53,245,2080, 1 
53,245,2387, 1 
53,245,2550, 1 
53,245,2720, 2 
53,245,2730, 1 
53,245,2740, 2 
53,245,2750, 1 
53,245,2864, 1 
53,245,2900, 1 
53,245,2937, 1 
53,245,2943, 1 
53,245,3302, 1 
53,245,3370, 4 
53,245,3405, 1 
53,245,3408, 1 
53,245,3480, 1 
53,245,3511, 120 
53,245,3512, 103 
53,245,3514, 194 
53,245,3515, 244 
53,245,3516, 97 
53,245,3519, 48 
53,245,3520, 377 
53,245,3522, 3 
53,245,3524, 43 
53,245,3525, 50 
53,245,3528, 8 
53,245,3530, 196 
53,245,3531, 87 
53,245,3533, 119 
53,245,3534, 133 
53,245,3535, 1 
53,245,3536, 2 
53,245,3538, 5 
53,245,3539, 5 
53,245,3540, 1 
53,245,3550, 1 
53,245,3570, 2 
53,245,4234, 1 
53,245,4485, 1 
53,245,4532, 1 
53,245,4812, 1 
13,4,1461, 1 
13,4,1820, 3 
13,4,1821, 1 
13,4,1911, 164 
13,4,1912, 167 
13,4,2008, 5 
13,4,2009, 1 
13,4,2020, 1 
13,4,2040, 1 
13,4,2150, 2 
13,4,2422, 1 
13,4,3614, 1 
13,4,6610, 1 
13,4,6873, 1 
13,4,7584, 1 
13,4,8150, 1 
13,4,9602, 1 
10,25,2032, 1 
10,25,2390, 1 
10,25,2406, 1 
10,25,2436, 1 
10,25,2825, 1 
10,25,3220, 1 
10,25,3275, 1 
10,25,3370, 1 
10,25,3783, 1 
10,25,3840, 1 
10,25,3946, 1 
10,25,4146, 1 
10,25,4170, 1 
10,25,4208, 1 
10,25,4331, 1 
10,25,4334, 2 
10,25,4342, 2 
10,25,4372, 228 
10,25,4375, 90 
10,25,4376, 96 
10,25,4380, 310 
10,25,4387, 123 
10,25,4389, 176 
10,25,4400, 2 
10,25,4407, 1 
10,25,4420, 1 
10,25,4432, 1 
10,25,4440, 3 
10,25,4460, 23 
10,25,4462, 8 
10,25,4463, 54 
10,25,4520, 1 
10,25,4580, 2 
10,25,4623, 1 
10,25,4639, 2 
10,25,4741, 1 
10,25,4993, 1 
10,25,5561, 1 
10,25,5567, 1 
10,25,5713, 1 
10,25,6060, 1 
10,25,6570, 1 
10,25,6717, 1 
10,25,7260, 1 
10,25,8742, 1 
10,25,9404, 1 
73,246,1350, 1 
73,246,1747, 1 
73,246,1870, 1 
73,246,2022, 1 
73,246,2335, 1 
73,246,2890, 1 
73,246,2966, 1 
73,246,3070, 1 
73,246,3080, 18 
73,246,3083, 8 
73,246,3089, 23 
73,246,3090, 16 
73,246,3111, 45 
73,246,3125, 51 
73,246,3133, 99 
73,246,3140, 190 
73,246,3144, 1 
73,246,3145, 179 
73,246,3148, 32 
73,246,3157, 76 
73,246,3158, 162 
73,246,3159, 54 
73,246,3160, 248 
73,246,3170, 109 
73,246,3171, 14 
73,246,3174, 151 
73,246,3175, 68 
73,246,3176, 16 
73,246,3178, 80 
73,246,3179, 116 
73,246,3180, 16 
73,246,3183, 14 
73,246,3184, 15 
73,246,3185, 16 
73,246,3186, 14 
73,246,3189, 15 
73,246,3220, 2 
73,246,3231, 1 
73,246,3233, 2 
73,246,3269, 1 
73,246,3271, 1 
73,246,3277, 2 
73,246,3282, 1 
73,246,3290, 1 
73,246,3294, 3 
73,246,3629, 1 
73,246,3656, 1 
73,246,3735, 1 
73,246,3748, 1 
73,246,4610, 1 
73,246,4905, 1 
73,246,4950, 1 
73,246,5713, 1 
73,246,5780, 1 
73,246,8360, 1 
73,246,8820, 1 
78,246,1816, 1 
78,246,2090, 1 
78,246,2114, 1 
78,246,2937, 1 
78,246,3145, 1 
78,246,3158, 4 
78,246,3160, 3 
78,246,3186, 1 
78,246,3220, 61 
78,246,3231, 13 
78,246,3232, 19 
78,246,3233, 3 
78,246,3237, 1 
78,246,3242, 3 
78,246,3243, 23 
78,246,3267, 104 
78,246,3268, 69 
78,246,3269, 173 
78,246,3270, 75 
78,246,3271, 76 
78,246,3275, 67 
78,246,3277, 34 
78,246,3280, 278 
78,246,3282, 147 
78,246,3290, 198 
78,246,3294, 79 
78,246,3295, 102 
78,246,3296, 41 
78,246,3550, 1 
78,246,3648, 1 
78,246,3748, 2 
78,246,3780, 1 
78,246,3781, 1 
78,246,3810, 1 
78,246,3830, 1 
78,246,3880, 1 
78,246,3947, 1 
78,246,4868, 1 
78,246,6100, 1 
78,246,6847, 1 
78,246,7374, 1 
78,246,9419, 1 
24,4,2960, 1 
24,4,3891, 1 
24,4,4308, 1 
24,4,4331, 321 
24,4,4333, 51 
24,4,4334, 88 
24,4,4335, 75 
24,4,4342, 5 
24,4,4380, 1 
24,4,4387, 1 
24,4,4389, 11 
24,4,4443, 2 
24,4,4596, 1 
24,4,5437, 1 
24,4,7670, 1 
24,4,7718, 1 
24,4,9046, 1 
59,246,1350, 1 
59,246,3070, 1 
59,246,3077, 1 
59,246,3111, 1 
59,246,3125, 3 
59,246,3140, 1 
59,246,3157, 1 
59,246,3158, 46 
59,246,3159, 8 
59,246,3160, 83 
59,246,3170, 1 
59,246,3184, 1 
59,246,3220, 51 
59,246,3231, 38 
59,246,3232, 24 
59,246,3233, 54 
59,246,3237, 20 
59,246,3239, 49 
59,246,3242, 40 
59,246,3243, 54 
59,246,3267, 1 
59,246,3270, 8 
59,246,3271, 4 
59,246,3280, 21 
59,246,3290, 1 
59,246,3294, 1 
59,246,3295, 1 
59,246,3296, 2 
59,246,3539, 1 
59,246,3580, 1 
59,246,3660, 1 
59,246,7340, 1 
59,246,7900, 1 
80,4,1350, 1 
80,4,1389, 1 
80,4,1475, 1 
80,4,1480, 1 
80,4,1667, 1 
80,4,1684, 1 
80,4,1900, 1 
80,4,1940, 1 
80,4,2000, 1 
80,4,2022, 1 
80,4,2067, 1 
80,4,2092, 1 
80,4,2214, 1 
80,4,2260, 1 
80,4,2312, 1 
80,4,2388, 1 
80,4,2657, 1 
80,4,2670, 1 
80,4,2834, 1 
80,4,2836, 1 
80,4,2870, 1 
80,4,3014, 2 
80,4,3031, 2 
80,4,3039, 1 
80,4,3060, 2 
80,4,3089, 1 
80,4,3111, 21 
80,4,3125, 10 
80,4,3133, 262 
80,4,3140, 409 
80,4,3144, 23 
80,4,3145, 852 
80,4,3148, 163 
80,4,3158, 2 
80,4,3160, 2 
80,4,3170, 2 
80,4,3174, 1 
80,4,3231, 1 
80,4,3242, 1 
80,4,3350, 1 
80,4,3359, 1 
80,4,3402, 1 
80,4,3414, 1 
80,4,3425, 1 
80,4,3440, 1 
80,4,3514, 1 
80,4,3519, 2 
80,4,3520, 1 
80,4,3610, 1 
80,4,3675, 1 
80,4,3825, 1 
80,4,4170, 1 
80,4,4658, 1 
80,4,5750, 1 
80,4,7020, 1 
80,4,9600, 1 
36,24,2016, 1 
36,24,3070, 11 
36,24,3072, 1 
36,24,3073, 2 
36,24,3077, 3 
36,24,3080, 2671 
36,24,3083, 77 
36,24,3089, 235 
36,24,3090, 586 
36,24,3095, 55 
36,24,3157, 1 
36,24,3158, 1 
36,24,3170, 2 
36,24,3174, 33 
36,24,3175, 14 
36,24,3176, 5 
36,24,3178, 52 
36,24,3180, 2 
36,24,3183, 1 
36,24,3189, 1 
36,24,3275, 1 
36,24,3280, 1 
36,24,3403, 1 
36,24,3570, 1 
36,24,3647, 4 
36,24,3748, 1 
36,24,3760, 1 
36,24,3772, 1 
36,24,3804, 1 
36,24,4342, 1 
36,24,4624, 1 
36,24,4865, 1 
36,24,5590, 1 
36,24,6993, 1 
36,24,8360, 1 
49,245,1488, 1 
49,245,1825, 1 
49,245,1890, 1 
49,245,1900, 1 
49,245,1925, 1 
49,245,2032, 1 
49,245,2056, 1 
49,245,2080, 1 
49,245,2090, 5 
49,245,2093, 3 
49,245,2312, 3 
49,245,2320, 1 
49,245,2323, 1 
49,245,2334, 1 
49,245,2350, 2 
49,245,2353, 1 
49,245,2355, 1 
49,245,2360, 1 
49,245,2385, 2 
49,245,2390, 7 
49,245,2500, 1 
49,245,2614, 1 
49,245,2624, 1 
49,245,2625, 1 
49,245,2640, 1 
49,245,2647, 1 
49,245,2662, 1 
49,245,2676, 1 
49,245,2720, 1 
49,245,2730, 4 
49,245,2740, 10 
49,245,2742, 3 
49,245,2743, 6 
49,245,2750, 46 
49,245,2760, 45 
49,245,2770, 27 
49,245,2819, 211 
49,245,2822, 81 
49,245,2825, 89 
49,245,2827, 177 
49,245,2833, 107 
49,245,2834, 97 
49,245,2836, 208 
49,245,2837, 14 
49,245,2838, 129 
49,245,2839, 13 
49,245,2840, 155 
49,245,2843, 100 
49,245,2846, 110 
49,245,2847, 161 
49,245,2848, 236 
49,245,2849, 157 
49,245,2850, 373 
49,245,2860, 165 
49,245,2861, 12 
49,245,2862, 31 
49,245,2863, 37 
49,245,2864, 64 
49,245,2866, 9 
49,245,2870, 374 
49,245,2879, 32 
49,245,2880, 29 
49,245,2881, 49 
49,245,2890, 36 
49,245,2900, 19 
49,245,2910, 10 
49,245,2918, 3 
49,245,2920, 11 
49,245,2923, 1 
49,245,2930, 10 
49,245,2933, 1 
49,245,2936, 1 
49,245,2937, 3 
49,245,2940, 7 
49,245,2943, 11 
49,245,2950, 3 
49,245,2952, 5 
49,245,2953, 3 
49,245,2960, 2 
49,245,2966, 6 
49,245,2967, 3 
49,245,2973, 1 
49,245,2975, 2 
49,245,3189, 1 
49,245,3425, 1 
49,245,3515, 1 
49,245,3520, 10 
49,245,3522, 15 
49,245,3524, 1 
49,245,3528, 2 
49,245,3588, 1 
49,245,3961, 1 
49,245,4580, 1 
49,245,4755, 1 
49,245,4905, 1 
49,245,5411, 1 
49,245,5428, 1 
49,245,6265, 1 
49,245,6440, 1 
49,245,6475, 1 
49,245,6480, 1 
49,245,6531, 1 
49,245,6817, 1 
49,245,6863, 1 
49,245,7530, 1 
49,245,7620, 1 
49,245,8410, 1 
49,245,9406, 1 
79,245,1461, 1 
79,245,1475, 3 
79,245,1592, 1 
79,245,1643, 1 
79,245,1765, 1 
79,245,1820, 1 
79,245,1911, 1 
79,245,1920, 1 
79,245,1925, 1 
79,245,1930, 2 
79,245,2000, 3 
79,245,2016, 1 
79,245,2020, 2 
79,245,2040, 1 
79,245,2054, 1 
79,245,2056, 1 
79,245,2074, 2 
79,245,2080, 6 
79,245,2090, 2 
79,245,2100, 3 
79,245,2116, 2 
79,245,2120, 2 
79,245,2130, 1 
79,245,2133, 1 
79,245,2150, 2 
79,245,2160, 1 
79,245,2162, 1 
79,245,2164, 1 
79,245,2208, 1 
79,245,2210, 1 
79,245,2211, 5 
79,245,2212, 2 
79,245,2219, 3 
79,245,2220, 1 
79,245,2224, 3 
79,245,2230, 2 
79,245,2256, 2 
79,245,2260, 21 
79,245,2264, 4 
79,245,2265, 5 
79,245,2266, 29 
79,245,2270, 110 
79,245,2280, 61 
79,245,2283, 20 
79,245,2312, 10 
79,245,2320, 3 
79,245,2322, 11 
79,245,2323, 4 
79,245,2324, 3 
79,245,2330, 3 
79,245,2332, 2 
79,245,2335, 9 
79,245,2340, 128 
79,245,2344, 3 
79,245,2345, 9 
79,245,2350, 1 
79,245,2360, 3 
79,245,2385, 2 
79,245,2388, 1 
79,245,2390, 3 
79,245,2406, 165 
79,245,2410, 110 
79,245,2412, 98 
79,245,2413, 113 
79,245,2415, 72 
79,245,2416, 26 
79,245,2420, 205 
79,245,2422, 54 
79,245,2423, 39 
79,245,2425, 26 
79,245,2427, 8 
79,245,2428, 29 
79,245,2429, 30 
79,245,2430, 68 
79,245,2432, 14 
79,245,2435, 94 
79,245,2436, 177 
79,245,2437, 2 
79,245,2438, 6 
79,245,2440, 61 
79,245,2443, 40 
79,245,2446, 6 
79,245,2448, 3 
79,245,2450, 257 
79,245,2460, 43 
79,245,2476, 18 
79,245,2477, 5 
79,245,2478, 2 
79,245,2480, 146 
79,245,2484, 31 
79,245,2485, 115 
79,245,2500, 149 
79,245,2510, 10 
79,245,2512, 7 
79,245,2540, 26 
79,245,2542, 5 
79,245,2550, 27 
79,245,2552, 4 
79,245,2555, 4 
79,245,2560, 118 
79,245,2580, 46 
79,245,2582, 10 
79,245,2584, 9 
79,245,2611, 1 
79,245,2624, 1 
79,245,2630, 1 
79,245,2634, 1 
79,245,2640, 1 
79,245,2642, 1 
79,245,2680, 2 
79,245,2770, 1 
79,245,2825, 1 
79,245,2836, 1 
79,245,2847, 1 
79,245,2850, 1 
79,245,2870, 1 
79,245,2930, 1 
